config,nn,seed_index,seed,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
nn9_seed01,9,1,18012,0,1.0782909,1.25255,0.5,false,-0.2296328,-0.016061127,1.0782909,0,-0.2296328,0,-1,NaN,43.63302022667652,NaN,0.002,3.401,1|1|1|1,0.2296|0.1108|0.2703|0.2158,-0.2296|0.1108|0.2703|-0.2158,1.51|1.0332|0.9963|1.4706
nn9_seed01,9,1,18012,500,0.30752268,0.084616296,1.0,true,1.3984385,1.5409981,0.30752268,500,1.3984385,500,500,0.4462475413032993,41.95157847475393,0.012379442024764275,0.0002,24.034,0|1|1|0,-1.4872|1.5473|1.731|-1.3984,1.4872|1.5473|1.731|1.3984,0.0996|0.0708|0.0306|0.1375
nn9_seed01,9,1,18012,1000,0.40942246,0.047651052,1.0,true,1.4974065,1.634589,0.30752268,500,1.4974065,1000,500,0.22848717602088522,41.15897271745555,0.011038675699089413,0.0002,42.01,0|1|1|0,-1.6516|1.6781|1.7113|-1.4974,1.6516|1.6781|1.7113|1.4974,0.0407|0.0378|0.0312|0.0808
nn9_seed01,9,1,18012,1500,0.31079316,0.06483382,1.0,true,1.4130789,1.5451403,0.30752268,500,1.4974065,1000,500,0.20339360267456352,40.34172269305997,0.010871490337422893,0.0002,59.22,0|1|1|0,-1.6822|1.4131|1.6381|-1.4472,1.6822|1.4131|1.6381|1.4472,0.0311|0.0965|0.045|0.0867
nn9_seed01,9,1,18012,2000,0.33361566,0.055100907,1.0,true,1.4968029,1.5747697,0.30752268,500,1.4974065,1000,500,0.15671318067123055,39.599037112464934,0.009723449321560261,0.0002,76.45,0|1|1|0,-1.5479|1.6462|1.6082|-1.4968,1.5479|1.6462|1.6082|1.4968,0.0549|0.0451|0.0501|0.0704
nn9_seed01,9,1,18012,2500,0.5119419,0.030547202,1.0,true,1.5931969,1.708157,0.30752268,500,1.5931969,2500,500,0.18394964299316374,38.87090041938909,0.010452956504307503,0.0002,93.921,0|1|1|0,-1.6272|1.5932|1.7683|-1.8439,1.6272|1.5932|1.7683|1.8439,0.0401|0.0495|0.0224|0.0102
nn9_seed01,9,1,18012,3000,0.34072116,0.050665643,1.0,true,1.523667,1.5823977,0.30752268,500,1.5931969,2500,500,0.14098069453136144,38.147147127726015,0.01013590906034121,0.0002,112.482,0|1|1|0,-1.5769|1.5237|1.6317|-1.5973,1.5769|1.5237|1.6317|1.5973,0.0549|0.0612|0.0405|0.0461
nn9_seed01,9,1,18012,3500,0.42283422,0.042171773,1.0,true,1.4882342,1.6432006,0.30752268,500,1.5931969,2500,500,0.17219378969609433,37.47246221967123,0.01091617131514647,0.0002,131.689,0|1|1|0,-1.6576|1.6788|1.4882|-1.7482,1.6576|1.6788|1.4882|1.7482,0.0345|0.037|0.0749|0.0223
nn9_seed01,9,1,18012,4000,0.32128775,0.064411126,1.0,true,1.4335413,1.5572433,0.30752268,500,1.5931969,2500,500,0.1824278232168325,36.81913969461485,0.009762407309197302,0.0002,150.451,0|1|1|0,-1.6|1.4335|1.4913|-1.7042,1.6|1.4335|1.4913|1.7042,0.0447|0.0913|0.0777|0.044
nn9_seed01,9,1,18012,4500,0.28526565,0.06747602,1.0,true,1.4902874,1.5328593,0.28526565,4500,1.5931969,2500,500,0.17284419157185255,36.262428836430516,0.009766041106061352,0.0002,167.939,0|1|1|0,-1.5707|1.4903|1.5672|-1.5032,1.5707|1.4903|1.5672|1.5032,0.0568|0.0771|0.0625|0.0736
nn9_seed01,9,1,18012,5000,0.30464697,0.068949,1.0,true,1.382328,1.5410417,0.28526565,4500,1.5931969,2500,500,0.1447981998172647,35.747888035846785,0.010274937893175545,0.0002,185.538,0|1|1|0,-1.6908|1.5413|1.3823|-1.5498,1.6908|1.5413|1.3823|1.5498,0.0331|0.0677|0.1134|0.0615
